,aX,aY,aZ,gX,gY,gZ
19396,-10.582,-2.48,-1.164,-0.142,0.034,-0.101
19397,-10.506,-2.466,-1.178,-0.085,-0.089,-0.077
19398,-10.415,-2.428,-1.159,-0.01,-0.225,-0.055
19399,-10.362,-2.404,-1.135,0.043,-0.303,-0.046
19400,-10.319,-2.375,-1.111,0.092,-0.358,-0.045
19401,-10.276,-2.346,-1.097,0.151,-0.39,-0.056
19402,-10.271,-2.337,-1.082,0.191,-0.381,-0.073
19403,-10.281,-2.346,-1.087,0.235,-0.328,-0.108
19404,-10.319,-2.346,-1.097,0.261,-0.26,-0.143
19405,-10.376,-2.356,-1.125,0.282,-0.168,-0.184
19406,-10.496,-2.38,-1.168,0.3,-0.015,-0.249
19407,-10.625,-2.404,-1.216,0.308,0.119,-0.304
19408,-10.841,-2.442,-1.283,0.31,0.313,-0.378
19409,-11.056,-2.471,-1.336,0.306,0.464,-0.433
19410,-11.291,-2.5,-1.403,0.298,0.617,-0.486
19411,-11.631,-2.552,-1.499,0.279,0.813,-0.551
19412,-11.923,-2.61,-1.58,0.259,0.948,-0.593
19413,-12.23,-2.672,-1.662,0.235,1.07,-0.629
19414,-12.656,-2.768,-1.767,0.194,1.203,-0.665
19415,-14.064,-3.05,-2.04,0.011,1.329,-0.682
19416,-14.451,-3.093,-2.112,-0.05,1.266,-0.653
19417,-14.715,-3.117,-2.131,-0.095,1.188,-0.621
19418,-14.949,-3.127,-2.131,-0.136,1.086,-0.582
19419,-15.208,-3.146,-2.093,-0.186,0.913,-0.52
19420,-15.347,-3.165,-2.059,-0.22,0.76,-0.47
19421,-15.471,-3.203,-1.997,-0.256,0.533,-0.402
19422,-15.495,-3.232,-1.982,-0.278,0.354,-0.353
19423,-15.462,-3.242,-1.963,-0.295,0.173,-0.309
19424,-15.347,-3.251,-1.949,-0.309,-0.062,-0.257
19425,-15.213,-3.251,-1.949,-0.312,-0.227,-0.226
19426,-14.983,-3.223,-1.958,-0.306,-0.422,-0.195
19427,-14.777,-3.199,-1.982,-0.294,-0.545,-0.181
19428,-14.562,-3.165,-2.011,-0.278,-0.642,-0.175
19429,-14.255,-3.136,-2.088,-0.248,-0.729,-0.178
19430,-14.025,-3.117,-2.169,-0.222,-0.758,-0.191
19431,-13.752,-3.093,-2.284,-0.185,-0.749,-0.22
19432,-13.575,-3.084,-2.37,-0.156,-0.705,-0.25
19433,-13.431,-3.079,-2.447,-0.125,-0.633,-0.286
19434,-13.293,-3.093,-2.523,-0.083,-0.498,-0.342
19435,-13.235,-3.117,-2.567,-0.052,-0.374,-0.388
19436,-13.221,-3.127,-2.629,-0.008,-0.189,-0.451
19437,-13.235,-3.122,-2.744,0.028,-0.037,-0.495
19438,-12.661,-3.208,-5.775,0.255,0.948,-0.646
19439,-12.392,-3.213,-6.943,0.323,1.289,-0.666
19440,-12.186,-3.232,-8.193,0.427,1.798,-0.679
19441,-12.182,-3.314,-8.859,0.514,2.186,-0.681
19442,-12.335,-3.481,-9.266,0.605,2.554,-0.683
19443,-12.838,-3.74,-9.323,0.723,2.963,-0.686
19444,-13.46,-3.893,-8.993,0.808,3.173,-0.688
19445,-14.36,-3.898,-8.303,0.89,3.275,-0.681
19446,-16.281,-3.519,-6.416,1.004,3.201,-0.64
19447,-18.196,-2.931,-4.879,1.103,2.961,-0.566
19448,-20.782,-1.877,-4.357,1.274,2.526,-0.399
19449,-22.764,-1.24,-4.195,1.427,2.23,-0.23
19450,-24.732,-1.087,-3.979,1.585,1.949,-0.059
19451,-27.002,-1.662,-4.381,1.772,1.636,0.096
19452,-28.491,-2.361,-4.295,1.877,1.45,0.123
19453,-29.525,-3.084,-3.625,1.943,1.223,0.07
19454,-29.726,-3.783,-2.911,1.979,0.774,-0.104
19455,-29.147,-3.898,-2.365,1.977,0.327,-0.278
19456,-28.295,-3.644,-1.504,1.964,-0.234,-0.447
19457,-26.906,-2.94,-0.134,1.946,-1.178,-0.618
19458,-25.738,-2.251,0.886,1.938,-2.006,-0.682
19459,-24.019,-1.312,1.958,1.923,-3.204,-0.671
19460,-22.62,-0.733,2.562,1.888,-4.119,-0.6
19461,-21.098,-0.311,3.041,1.821,-4.366,-0.49
19462,-18.919,-0.048,3.457,1.659,-4.366,-0.309
19463,-17.181,-0.067,3.615,1.47,-4.366,-0.166
19464,-15.356,-0.273,3.663,1.219,-4.366,-0.028
19465,-12.814,-0.718,3.515,0.792,-4.366,0.129
19466,-10.879,-1.24,3.39,0.408,-4.366,0.22
19467,-7.762,-2.002,2.442,-0.171,-4.366,0.292
19468,-5.076,-2.567,0.843,-0.668,-4.366,0.312
19469,-2.375,-3.17,-1.03,-1.205,-4.366,0.308
19470,0.488,-4.171,-2.557,-1.92,-4.366,0.285
19471,2.064,-5.124,-2.863,-2.392,-4.366,0.26
19472,4.295,-9.136,-2.523,-3.32,0.456,-0.098
19473,3.907,-9.807,-2.054,-3.328,1.146,-0.253
19474,3.299,-10.367,-1.738,-3.303,1.701,-0.437
19475,2.164,-10.827,-1.494,-3.224,2.275,-0.719
19476,1.044,-10.937,-1.202,-3.123,2.601,-0.945
19477,-0.79,-10.827,-0.632,-2.915,2.901,-1.244
19478,-2.37,-10.568,-0.196,-2.694,3.037,-1.449
19479,-4.056,-10.199,0.105,-2.413,3.118,-1.622
19480,-6.397,-9.634,0.402,-1.959,3.165,-1.778
19481,-8.155,-9.261,0.536,-1.58,3.161,-1.825
19482,-9.807,-8.988,0.555,-1.188,3.124,-1.81
19483,-11.736,-8.772,0.407,-0.685,3.021,-1.692
19484,-12.953,-8.696,0.168,-0.352,2.904,-1.534
19485,-14.26,-8.638,-0.215,0.009,2.69,-1.244
19486,-15.016,-8.595,-0.555,0.207,2.486,-0.977
19487,-15.605,-8.533,-0.91,0.349,2.253,-0.679
19488,-16.161,-8.418,-1.279,0.465,1.903,-0.252
19489,-16.439,-8.303,-1.456,0.516,1.616,0.076
19490,-16.644,-8.155,-1.532,0.553,1.313,0.399
19491,-16.822,-7.901,-1.494,0.601,0.898,0.806
19492,-16.898,-7.69,-1.403,0.65,0.591,1.085
19493,-16.984,-7.365,-1.14,0.744,0.207,1.408
19494,-17.032,-7.082,-0.828,0.839,-0.058,1.607
19495,-17.032,-6.78,-0.541,0.951,-0.299,1.768
19496,-16.898,-6.325,-0.225,1.12,-0.573,1.919
19497,-16.735,-5.89,-0.005,1.253,-0.74,1.987
19498,-16.544,-5.353,0.407,1.378,-0.887,2.022
19499,-16.3,-4.568,1.025,1.521,-1.082,2.031
19500,-16.094,-3.989,1.293,1.603,-1.226,2.013
19501,-15.907,-3.472,1.446,1.659,-1.356,1.977
19502,-15.739,-2.921,1.614,1.689,-1.496,1.898
19503,-15.663,-2.61,1.791,1.671,-1.574,1.812
19504,-15.586,-2.251,2.054,1.592,-1.643,1.662
19505,-15.476,-1.997,2.193,1.495,-1.672,1.53
19506,-15.27,-1.743,2.203,1.371,-1.681,1.387
19507,-14.83,-1.413,1.987,1.173,-1.643,1.187
19508,-14.36,-1.173,1.647,1.01,-1.58,1.038
19509,-11.751,-0.383,-0.297,0.259,-1.014,0.433
19510,-11.272,-0.306,-0.733,0.118,-0.866,0.33
19511,-10.87,-0.263,-1.211,-0.015,-0.709,0.234
19512,-10.549,-0.225,-1.666,-0.173,-0.484,0.117
19513,-10.496,-0.201,-1.858,-0.274,-0.317,0.039
19514,-10.539,-0.196,-2.093,-0.358,-0.152,-0.033
19515,-10.702,-0.254,-2.461,-0.44,0.079,-0.118
19516,-10.908,-0.33,-2.701,-0.481,0.259,-0.176
19517,-11.253,-0.474,-2.835,-0.511,0.491,-0.249
19518,-11.55,-0.613,-2.816,-0.52,0.642,-0.302
19519,-11.866,-0.742,-2.72,-0.521,0.759,-0.353
19520,-12.325,-0.886,-2.543,-0.513,0.854,-0.417
19521,-12.694,-0.967,-2.385,-0.503,0.873,-0.462
19522,-13.192,-1.01,-2.164,-0.488,0.827,-0.511
19523,-13.542,-1.001,-2.016,-0.478,0.744,-0.536
19524,-13.853,-0.962,-1.915,-0.469,0.625,-0.549
19525,-14.178,-0.895,-1.844,-0.462,0.426,-0.546
19526,-14.336,-0.848,-1.829,-0.463,0.256,-0.53
19527,-14.447,-0.79,-1.796,-0.476,0.014,-0.489
19528,-14.447,-0.752,-1.757,-0.496,-0.174,-0.445
19529,-14.38,-0.713,-1.695,-0.526,-0.363,-0.392
19530,-14.212,-0.699,-1.599,-0.58,-0.609,-0.312
19531,-14.025,-0.699,-1.518,-0.63,-0.782,-0.247
19532,-13.719,-0.742,-1.398,-0.706,-0.987,-0.158
19533,-13.455,-0.781,-1.288,-0.764,-1.116,-0.091
19534,-11.995,-1.116,-0.594,-0.978,-1.405,0.179
19535,-11.641,-1.226,-0.431,-0.998,-1.397,0.22
19536,-11.277,-1.346,-0.268,-1.008,-1.368,0.254
19537,-10.798,-1.518,-0.057,-1.004,-1.304,0.287
19538,-10.448,-1.652,0.105,-0.988,-1.241,0.302
19539,-9.993,-1.839,0.335,-0.954,-1.147,0.311
19540,-9.682,-1.973,0.503,-0.919,-1.073,0.309
19541,-9.39,-2.107,0.68,-0.877,-1.002,0.302
19542,-9.055,-2.284,0.91,-0.81,-0.914,0.285
19543,-8.83,-2.399,1.077,-0.756,-0.856,0.268
19544,-8.629,-2.504,1.226,-0.698,-0.806,0.249
19545,-8.404,-2.638,1.408,-0.617,-0.751,0.221
19546,-8.265,-2.72,1.537,-0.556,-0.719,0.2
19547,-8.121,-2.811,1.681,-0.476,-0.684,0.173
19548,-8.04,-2.878,1.738,-0.42,-0.661,0.155
19549,-7.987,-2.931,1.786,-0.368,-0.637,0.139
19550,-7.949,-3.012,1.786,-0.306,-0.597,0.124
19551,-7.944,-3.074,1.757,-0.266,-0.556,0.115
19552,-7.973,-3.132,1.719,-0.232,-0.502,0.109
19553,-8.059,-3.203,1.657,-0.194,-0.408,0.108
19554,-8.15,-3.266,1.599,-0.17,-0.32,0.111
19555,-8.313,-3.342,1.513,-0.141,-0.179,0.12
19556,-8.442,-3.39,1.446,-0.122,-0.057,0.131
19557,-8.59,-3.438,1.369,-0.101,0.075,0.146
19558,-8.796,-3.5,1.25,-0.072,0.262,0.172
19559,-8.959,-3.548,1.173,-0.049,0.406,0.195
19560,-9.122,-3.601,1.101,-0.027,0.547,0.221
19561,-9.347,-3.682,1.01,0.003,0.725,0.26
19562,-9.519,-3.735,0.948,0.025,0.845,0.289
19563,-9.701,-3.778,0.886,0.045,0.95,0.32
19564,-9.936,-3.836,0.809,0.071,1.061,0.362
19565,-10.108,-3.855,0.757,0.09,1.122,0.395
19566,-10.266,-3.855,0.699,0.109,1.162,0.428
19567,-10.467,-3.836,0.656,0.133,1.181,0.473
19568,-10.592,-3.797,0.642,0.15,1.172,0.509
19569,-10.707,-3.745,0.618,0.169,1.141,0.547
19570,-10.831,-3.663,0.565,0.191,1.071,0.597
19571,-10.894,-3.587,0.527,0.206,1.0,0.636
19572,-10.942,-3.5,0.474,0.219,0.916,0.674
19573,-10.97,-3.39,0.412,0.231,0.788,0.722
19574,-10.965,-3.314,0.369,0.237,0.686,0.754
19575,-10.946,-3.242,0.321,0.236,0.581,0.783
19576,-10.884,-3.16,0.254,0.227,0.444,0.812
19577,-10.827,-3.108,0.206,0.216,0.345,0.827
19578,-10.75,-3.065,0.153,0.199,0.254,0.835
19579,-10.625,-3.002,0.086,0.169,0.146,0.835
19580,-10.534,-2.954,0.053,0.144,0.08,0.827
19581,-10.434,-2.921,0.014,0.118,0.027,0.811
19582,-10.305,-2.868,-0.014,0.082,-0.023,0.78
19583,-10.214,-2.83,-0.038,0.055,-0.044,0.75
19584,-10.089,-2.792,-0.062,0.022,-0.053,0.702
19585,-9.797,-2.653,-0.182,-0.058,0.054,0.492
19586,-9.74,-2.614,-0.22,-0.075,0.115,0.419
19587,-9.72,-2.586,-0.259,-0.088,0.165,0.363
19588,-9.706,-2.557,-0.297,-0.102,0.217,0.308
19589,-9.72,-2.523,-0.359,-0.123,0.286,0.236
19590,-9.749,-2.519,-0.417,-0.141,0.337,0.183
19591,-9.797,-2.514,-0.474,-0.163,0.387,0.132
19592,-9.878,-2.5,-0.522,-0.197,0.447,0.07
19593,-9.955,-2.49,-0.555,-0.226,0.486,0.029
19594,-10.06,-2.471,-0.622,-0.268,0.529,-0.018
19595,-10.147,-2.452,-0.651,-0.304,0.552,-0.047
19596,-10.233,-2.437,-0.685,-0.34,0.566,-0.068
19597,-10.343,-2.418,-0.718,-0.391,0.57,-0.086
19598,-10.415,-2.409,-0.723,-0.428,0.561,-0.094
19599,-10.496,-2.389,-0.733,-0.479,0.534,-0.093
19600,-10.554,-2.38,-0.737,-0.516,0.503,-0.086
19601,-10.602,-2.385,-0.733,-0.55,0.465,-0.074
19602,-10.645,-2.385,-0.737,-0.594,0.405,-0.052
19603,-10.664,-2.385,-0.737,-0.624,0.357,-0.033
19604,-10.669,-2.389,-0.742,-0.651,0.306,-0.011
19605,-10.659,-2.399,-0.728,-0.681,0.238,0.018
19606,-10.645,-2.409,-0.718,-0.7,0.188,0.04
19607,-10.597,-2.428,-0.699,-0.717,0.125,0.067
19608,-10.554,-2.437,-0.68,-0.724,0.084,0.086
19609,-10.506,-2.433,-0.656,-0.725,0.048,0.102
19610,-10.42,-2.423,-0.642,-0.721,0.011,0.121
19611,-10.348,-2.413,-0.637,-0.712,-0.01,0.133
19612,-10.276,-2.404,-0.627,-0.7,-0.023,0.141
19613,-10.175,-2.375,-0.608,-0.679,-0.032,0.149
19614,-10.089,-2.346,-0.594,-0.662,-0.032,0.153
19615,-9.979,-2.303,-0.555,-0.637,-0.027,0.155
19616,-9.567,-2.102,-0.455,-0.549,-0.012,0.147
19617,-9.428,-2.021,-0.397,-0.518,-0.021,0.142
19618,-9.313,-1.968,-0.369,-0.492,-0.035,0.139
19619,-9.194,-1.915,-0.335,-0.465,-0.056,0.136
19620,-9.021,-1.848,-0.292,-0.426,-0.094,0.132
19621,-8.882,-1.8,-0.254,-0.394,-0.13,0.128
19622,-8.696,-1.757,-0.206,-0.349,-0.187,0.122
19623,-8.552,-1.733,-0.168,-0.314,-0.236,0.116
19624,-8.404,-1.724,-0.139,-0.278,-0.287,0.109
19625,-8.222,-1.709,-0.12,-0.231,-0.354,0.097
19626,-8.092,-1.709,-0.101,-0.196,-0.401,0.086
19627,-7.93,-1.719,-0.096,-0.152,-0.456,0.067
19628,-7.815,-1.733,-0.091,-0.121,-0.488,0.05
19629,-7.719,-1.767,-0.091,-0.093,-0.509,0.031
19630,-7.614,-1.8,-0.11,-0.06,-0.517,0.001
19631,-7.547,-1.829,-0.129,-0.041,-0.506,-0.024
19632,-7.503,-1.867,-0.158,-0.021,-0.467,-0.061
19633,-7.489,-1.896,-0.182,-0.011,-0.419,-0.089
19634,-7.494,-1.92,-0.22,-0.005,-0.356,-0.118
19635,-7.527,-1.949,-0.278,-0.003,-0.249,-0.157
19636,-7.575,-1.963,-0.33,-0.006,-0.153,-0.185
19637,-7.671,-1.982,-0.402,-0.015,-0.007,-0.219
19638,-7.752,-2.002,-0.455,-0.025,0.112,-0.242
19639,-7.853,-2.021,-0.527,-0.037,0.236,-0.261
19640,-7.992,-2.035,-0.608,-0.056,0.401,-0.28
19641,-8.107,-2.035,-0.661,-0.073,0.52,-0.289
19642,-8.279,-2.04,-0.733,-0.096,0.665,-0.293
19643,-8.408,-2.035,-0.8,-0.113,0.759,-0.289
19644,-8.543,-2.025,-0.848,-0.129,0.838,-0.278
19645,-8.715,-2.002,-0.905,-0.149,0.915,-0.253
19646,-8.835,-1.982,-0.953,-0.162,0.95,-0.228
19647,-8.983,-1.963,-0.996,-0.177,0.962,-0.185
19648,-9.294,-1.906,-1.14,-0.194,0.758,-0.013
19649,-9.318,-1.891,-1.135,-0.19,0.632,0.041
19650,-9.318,-1.882,-1.116,-0.183,0.525,0.08
19651,-9.304,-1.858,-1.087,-0.173,0.41,0.116
19652,-9.251,-1.839,-1.034,-0.156,0.25,0.159
19653,-9.189,-1.82,-1.001,-0.141,0.128,0.186
19654,-9.103,-1.805,-0.958,-0.124,0.01,0.208
19655,-8.964,-1.781,-0.9,-0.1,-0.139,0.229
19656,-8.844,-1.757,-0.857,-0.082,-0.241,0.238
19657,-8.657,-1.733,-0.795,-0.056,-0.361,0.241
19658,-8.514,-1.724,-0.742,-0.038,-0.435,0.236
19659,-8.365,-1.705,-0.675,-0.021,-0.498,0.226
19660,-8.169,-1.686,-0.613,0.0,-0.559,0.205
19661,-8.025,-1.662,-0.56,0.014,-0.589,0.184
19662,-7.882,-1.638,-0.508,0.027,-0.605,0.157
19663,-7.695,-1.609,-0.45,0.04,-0.607,0.118
19664,-7.561,-1.58,-0.407,0.047,-0.594,0.086
19665,-7.393,-1.537,-0.388,0.052,-0.56,0.039
19666,-7.278,-1.504,-0.378,0.053,-0.523,0.003
19667,-7.183,-1.456,-0.359,0.049,-0.478,-0.033
19668,-7.068,-1.393,-0.35,0.039,-0.409,-0.079
19669,-6.991,-1.346,-0.359,0.027,-0.353,-0.111
19670,-6.929,-1.298,-0.359,0.011,-0.296,-0.141
19671,-6.867,-1.245,-0.369,-0.018,-0.218,-0.175
19672,-6.828,-1.197,-0.378,-0.045,-0.161,-0.197
19673,-6.804,-1.149,-0.388,-0.085,-0.091,-0.221
19674,-6.79,-1.13,-0.388,-0.118,-0.044,-0.235
19675,-6.79,-1.116,-0.383,-0.154,-0.003,-0.246
19676,-6.795,-1.101,-0.378,-0.203,0.043,-0.255
19677,-6.804,-1.106,-0.364,-0.241,0.068,-0.259
19678,-6.819,-1.12,-0.35,-0.289,0.091,-0.261
19679,-6.833,-1.14,-0.34,-0.325,0.101,-0.26
19680,-6.843,-1.154,-0.33,-0.358,0.103,-0.256
19681,-6.852,-1.173,-0.306,-0.397,0.096,-0.249
19682,-6.857,-1.202,-0.283,-0.423,0.086,-0.242
19683,-6.862,-1.231,-0.263,-0.45,0.065,-0.228
19684,-6.871,-1.398,-0.144,-0.489,-0.024,-0.177
19685,-6.871,-1.46,-0.115,-0.486,-0.049,-0.162
19686,-6.867,-1.523,-0.096,-0.48,-0.066,-0.151
19687,-6.867,-1.58,-0.067,-0.471,-0.081,-0.143
19688,-6.852,-1.657,-0.048,-0.453,-0.094,-0.133
19689,-6.847,-1.709,-0.038,-0.438,-0.1,-0.128
19690,-6.843,-1.772,-0.014,-0.412,-0.102,-0.122
19691,-6.833,-1.82,0.005,-0.389,-0.099,-0.12
19692,-6.833,-1.863,0.01,-0.363,-0.092,-0.118
19693,-6.828,-1.911,0.024,-0.326,-0.081,-0.117
19694,-6.823,-1.939,0.043,-0.295,-0.07,-0.116
19695,-6.809,-1.973,0.067,-0.252,-0.054,-0.115
19696,-6.804,-2.002,0.086,-0.216,-0.042,-0.114
19697,-6.79,-2.021,0.096,-0.18,-0.029,-0.113
19698,-6.776,-2.045,0.091,-0.13,-0.014,-0.111
19699,-6.766,-2.049,0.091,-0.091,-0.003,-0.109
19700,-6.761,-2.054,0.091,-0.039,0.011,-0.105
19701,-6.766,-2.059,0.091,-0.001,0.019,-0.101
19702,-6.78,-2.054,0.091,0.037,0.027,-0.096
19703,-6.785,-2.054,0.077,0.086,0.035,-0.089
19704,-6.795,-2.054,0.067,0.121,0.04,-0.084
19705,-6.804,-2.054,0.062,0.154,0.045,-0.078
19706,-6.814,-2.054,0.043,0.194,0.051,-0.07
19707,-6.823,-2.059,0.024,0.221,0.056,-0.065
19708,-6.838,-2.069,0.01,0.245,0.061,-0.06
19709,-6.852,-2.078,-0.029,0.273,0.068,-0.054
19710,-6.862,-2.083,-0.053,0.292,0.075,-0.05
19711,-6.886,-2.093,-0.086,0.314,0.087,-0.045
19712,-6.905,-2.107,-0.101,0.329,0.098,-0.043
19713,-6.924,-2.121,-0.124,0.343,0.11,-0.04
19714,-6.948,-2.131,-0.144,0.36,0.13,-0.036
19715,-6.977,-2.126,-0.153,0.374,0.146,-0.034
19716,-7.001,-2.131,-0.168,0.387,0.163,-0.03
19717,-7.029,-2.126,-0.182,0.405,0.187,-0.025
19718,-7.049,-2.121,-0.201,0.419,0.205,-0.019
19719,-7.072,-2.116,-0.206,0.438,0.229,-0.013
19720,-7.082,-2.116,-0.211,0.453,0.246,-0.007
19721,-7.092,-2.112,-0.225,0.467,0.261,-0.001
19722,-7.096,-2.112,-0.244,0.486,0.277,0.008
19723,-7.092,-2.102,-0.259,0.501,0.286,0.014
19724,-7.087,-2.097,-0.273,0.514,0.291,0.021
19725,-7.072,-2.088,-0.297,0.53,0.291,0.03
19726,-6.929,-2.011,-0.383,0.573,0.232,0.059
19727,-6.857,-1.973,-0.421,0.582,0.194,0.067
19728,-6.79,-1.93,-0.441,0.588,0.16,0.072
19729,-6.713,-1.882,-0.45,0.592,0.122,0.077
19730,-6.603,-1.805,-0.469,0.596,0.064,0.085
19731,-6.522,-1.748,-0.479,0.597,0.015,0.09
19732,-6.431,-1.7,-0.464,0.597,-0.037,0.095
19733,-6.287,-1.642,-0.441,0.593,-0.11,0.1
19734,-6.177,-1.604,-0.436,0.587,-0.168,0.102
19735,-6.009,-1.561,-0.417,0.579,-0.246,0.104
19736,-5.88,-1.523,-0.397,0.571,-0.305,0.104
19737,-5.751,-1.489,-0.359,0.564,-0.365,0.103
19738,-5.569,-1.441,-0.302,0.552,-0.444,0.101
19739,-5.416,-1.403,-0.263,0.544,-0.502,0.097
19740,-5.258,-1.36,-0.211,0.538,-0.559,0.094
19741,-5.037,-1.312,-0.163,0.53,-0.632,0.089
19742,-4.865,-1.274,-0.124,0.525,-0.683,0.085
19743,-4.621,-1.221,-0.057,0.521,-0.746,0.079
19744,-4.434,-1.188,-0.014,0.519,-0.79,0.074
19745,-4.243,-1.159,0.024,0.518,-0.829,0.069
19746,-3.989,-1.111,0.077,0.517,-0.872,0.062
19747,-3.802,-1.082,0.105,0.518,-0.899,0.056
19748,-3.62,-1.049,0.129,0.518,-0.918,0.049
19749,-3.371,-0.996,0.163,0.518,-0.933,0.04
19750,-3.189,-0.953,0.187,0.517,-0.936,0.034
19751,-3.007,-0.915,0.201,0.515,-0.932,0.027
19752,-2.777,-0.843,0.225,0.511,-0.916,0.017
19753,-2.624,-0.795,0.249,0.505,-0.897,0.011
19754,-2.413,-0.718,0.268,0.494,-0.865,0.002
19755,-2.26,-0.661,0.292,0.482,-0.838,-0.004
19756,-2.121,-0.608,0.306,0.467,-0.807,-0.009
19757,-1.939,-0.536,0.326,0.441,-0.764,-0.015
19758,-1.81,-0.484,0.359,0.416,-0.733,-0.02
19759,-1.681,-0.431,0.393,0.389,-0.704,-0.024
19760,-1.523,-0.383,0.417,0.346,-0.669,-0.029
19761,-1.408,-0.354,0.436,0.31,-0.647,-0.033
19762,-1.274,-0.33,0.484,0.26,-0.624,-0.038
19763,-1.168,-0.311,0.508,0.22,-0.612,-0.043
19764,-1.073,-0.283,0.546,0.179,-0.603,-0.048
19765,-0.958,-0.249,0.589,0.125,-0.595,-0.056
19766,-0.881,-0.239,0.632,0.085,-0.592,-0.062
19767,-0.819,-0.23,0.666,0.046,-0.591,-0.069
19768,-0.733,-0.206,0.709,-0.004,-0.589,-0.078
19769,-0.675,-0.182,0.742,-0.04,-0.587,-0.084
19770,-0.618,-0.148,0.776,-0.085,-0.581,-0.093
19771,-0.565,-0.129,0.8,-0.117,-0.574,-0.1
19772,-0.512,-0.105,0.828,-0.149,-0.565,-0.107
19773,-0.441,-0.086,0.857,-0.188,-0.548,-0.116
19774,-0.393,-0.077,0.876,-0.217,-0.532,-0.123
19775,-0.359,-0.062,0.876,-0.246,-0.513,-0.131
19776,-0.254,0.0,0.919,-0.365,-0.383,-0.175
19777,-0.254,0.01,0.943,-0.385,-0.35,-0.185
19778,-0.263,0.005,0.967,-0.408,-0.305,-0.197
19779,-0.273,-0.005,0.982,-0.423,-0.272,-0.207
19780,-0.311,-0.043,1.006,-0.438,-0.226,-0.22
19781,-0.359,-0.081,1.01,-0.445,-0.191,-0.231
19782,-0.412,-0.129,1.02,-0.449,-0.156,-0.243
19783,-0.488,-0.206,1.044,-0.45,-0.108,-0.261
19784,-0.56,-0.278,1.063,-0.448,-0.073,-0.275
19785,-0.675,-0.388,1.087,-0.44,-0.026,-0.296
19786,-0.766,-0.479,1.106,-0.432,0.009,-0.312
19787,-0.871,-0.575,1.12,-0.422,0.043,-0.327
19788,-1.034,-0.718,1.13,-0.406,0.088,-0.348
19789,-1.173,-0.833,1.135,-0.391,0.123,-0.363
19790,-1.322,-0.948,1.14,-0.377,0.159,-0.378
19791,-1.551,-1.106,1.135,-0.357,0.21,-0.397
19792,-1.738,-1.235,1.13,-0.342,0.251,-0.409
19793,-2.03,-1.408,1.13,-0.323,0.313,-0.424
19794,-2.265,-1.537,1.111,-0.31,0.365,-0.433
19795,-2.509,-1.662,1.073,-0.298,0.422,-0.439
19796,-2.859,-1.824,1.01,-0.283,0.509,-0.445
19797,-3.127,-1.954,0.953,-0.273,0.582,-0.446
19798,-3.409,-2.073,0.876,-0.263,0.662,-0.445
19799,-3.788,-2.217,0.781,-0.25,0.775,-0.436
19800,-4.075,-2.303,0.709,-0.239,0.863,-0.425
19801,-4.444,-2.428,0.613,-0.222,0.98,-0.403
19802,-4.707,-2.509,0.551,-0.207,1.066,-0.383
19803,-4.975,-2.591,0.479,-0.19,1.146,-0.357
19804,-5.301,-2.686,0.388,-0.163,1.241,-0.314
19805,-5.526,-2.763,0.335,-0.14,1.3,-0.276
19806,-5.732,-2.84,0.292,-0.115,1.345,-0.232
19807,-5.976,-2.931,0.225,-0.076,1.381,-0.165
19808,-6.124,-2.993,0.177,-0.043,1.389,-0.111
19809,-6.311,-3.06,0.101,0.006,1.375,-0.033
19810,-6.426,-3.098,0.043,0.048,1.345,0.029
19811,-6.531,-3.112,0.01,0.096,1.299,0.092
19812,-6.651,-3.108,-0.038,0.168,1.219,0.179
19813,-6.732,-3.074,-0.053,0.229,1.146,0.244
19814,-6.804,-3.031,-0.067,0.295,1.065,0.308
19815,-6.891,-2.954,-0.081,0.388,0.949,0.39
19816,-6.958,-2.878,-0.101,0.46,0.862,0.447
19817,-7.01,-2.796,-0.134,0.53,0.778,0.499
19818,-7.087,-2.682,-0.206,0.615,0.678,0.558
19819,-7.13,-2.576,-0.273,0.67,0.618,0.592
19820,-7.183,-2.476,-0.359,0.716,0.572,0.618
19821,-7.264,-2.337,-0.479,0.76,0.536,0.636
19822,-7.326,-2.217,-0.551,0.779,0.529,0.64
19823,-7.408,-2.093,-0.618,0.789,0.537,0.634
19824,-7.508,-1.925,-0.709,0.788,0.567,0.612
19825,-7.594,-1.8,-0.752,0.779,0.602,0.586
19826,-7.714,-1.638,-0.766,0.759,0.657,0.541
19827,-7.81,-1.537,-0.766,0.743,0.702,0.499
19828,-8.241,-1.168,-0.565,0.667,0.842,0.252
19829,-8.317,-1.106,-0.512,0.656,0.841,0.195
19830,-8.384,-1.044,-0.469,0.648,0.827,0.14
19831,-8.471,-0.962,-0.445,0.64,0.79,0.072
19832,-8.523,-0.9,-0.421,0.637,0.75,0.026
19833,-8.566,-0.843,-0.421,0.634,0.702,-0.016
19834,-8.619,-0.785,-0.412,0.628,0.629,-0.062
19835,-8.653,-0.742,-0.412,0.621,0.57,-0.091
19836,-8.686,-0.713,-0.417,0.611,0.508,-0.116
19837,-8.748,-0.704,-0.431,0.586,0.426,-0.141
19838,-8.801,-0.704,-0.45,0.558,0.368,-0.156
19839,-8.892,-0.709,-0.469,0.506,0.3,-0.17
19840,-8.978,-0.713,-0.493,0.457,0.255,-0.179
19841,-9.06,-0.733,-0.512,0.395,0.218,-0.185
19842,-9.179,-0.771,-0.532,0.296,0.181,-0.192
19843,-9.27,-0.814,-0.565,0.211,0.162,-0.197
