,aX,aY,aZ,gX,gY,gZ
12621,-8.945,-1.312,0.393,-0.019,0.018,-0.04
12622,-8.93,-1.293,0.412,-0.017,0.005,-0.037
12623,-8.921,-1.283,0.417,-0.016,-0.007,-0.036
12624,-8.902,-1.264,0.417,-0.017,-0.024,-0.035
12625,-8.878,-1.255,0.417,-0.018,-0.038,-0.034
12626,-8.859,-1.24,0.426,-0.019,-0.052,-0.036
12627,-8.815,-1.231,0.421,-0.021,-0.071,-0.038
12628,-8.787,-1.231,0.426,-0.023,-0.084,-0.04
12629,-8.748,-1.226,0.441,-0.024,-0.097,-0.043
12630,-8.696,-1.221,0.46,-0.027,-0.112,-0.047
12631,-8.657,-1.221,0.469,-0.029,-0.122,-0.051
12632,-8.595,-1.221,0.484,-0.031,-0.13,-0.057
12633,-8.557,-1.221,0.493,-0.032,-0.135,-0.062
12634,-8.509,-1.221,0.517,-0.032,-0.136,-0.067
12635,-8.452,-1.221,0.532,-0.033,-0.135,-0.073
12636,-8.413,-1.221,0.536,-0.033,-0.132,-0.077
12637,-8.37,-1.216,0.551,-0.031,-0.124,-0.083
12638,-8.341,-1.216,0.546,-0.029,-0.115,-0.087
12639,-8.313,-1.221,0.555,-0.028,-0.106,-0.09
12640,-8.279,-1.235,0.56,-0.025,-0.09,-0.094
12641,-8.265,-1.235,0.57,-0.022,-0.077,-0.096
12642,-8.25,-1.24,0.57,-0.018,-0.059,-0.1
12643,-8.246,-1.255,0.565,-0.015,-0.044,-0.101
12644,-8.25,-1.259,0.565,-0.012,-0.03,-0.102
12645,-8.26,-1.264,0.555,-0.007,-0.009,-0.103
12646,-8.274,-1.279,0.546,-0.004,0.007,-0.103
12647,-8.284,-1.293,0.546,-0.001,0.022,-0.102
12648,-8.308,-1.298,0.536,0.003,0.043,-0.1
12649,-8.332,-1.302,0.541,0.007,0.057,-0.097
12650,-8.375,-1.307,0.536,0.013,0.075,-0.093
12651,-8.399,-1.307,0.527,0.018,0.085,-0.088
12652,-8.423,-1.312,0.532,0.023,0.093,-0.084
12653,-8.557,-1.336,0.551,0.059,0.094,-0.06
12654,-8.59,-1.346,0.555,0.067,0.089,-0.056
12655,-8.648,-1.365,0.555,0.075,0.083,-0.051
12656,-8.696,-1.379,0.551,0.079,0.081,-0.048
12657,-8.744,-1.384,0.541,0.082,0.08,-0.046
12658,-8.806,-1.398,0.522,0.082,0.085,-0.045
12659,-8.863,-1.417,0.527,0.079,0.093,-0.044
12660,-8.93,-1.432,0.541,0.075,0.104,-0.042
12661,-9.007,-1.451,0.56,0.067,0.125,-0.04
12662,-9.074,-1.456,0.57,0.06,0.144,-0.038
12663,-9.131,-1.46,0.575,0.052,0.166,-0.035
12664,-9.218,-1.465,0.594,0.043,0.197,-0.029
12665,-9.27,-1.475,0.613,0.038,0.22,-0.024
12666,-9.337,-1.484,0.642,0.034,0.248,-0.016
12667,-9.385,-1.489,0.661,0.033,0.267,-0.008
12668,-9.424,-1.489,0.67,0.036,0.282,0.0
12669,-9.448,-1.499,0.699,0.044,0.294,0.011
12670,-9.457,-1.504,0.709,0.053,0.295,0.021
12671,-9.448,-1.504,0.728,0.066,0.29,0.03
12672,-9.428,-1.499,0.742,0.088,0.273,0.043
12673,-9.4,-1.499,0.752,0.108,0.253,0.052
12674,-9.361,-1.489,0.761,0.129,0.227,0.061
12675,-9.29,-1.48,0.757,0.161,0.185,0.072
12676,-9.227,-1.46,0.761,0.187,0.15,0.078
12677,-9.151,-1.441,0.761,0.213,0.113,0.084
12678,-9.041,-1.422,0.728,0.249,0.063,0.091
12679,-8.95,-1.398,0.713,0.276,0.028,0.095
12680,-8.859,-1.369,0.685,0.304,-0.005,0.097
12681,-8.729,-1.312,0.666,0.337,-0.044,0.1
12682,-8.629,-1.264,0.646,0.361,-0.068,0.101
12683,-8.538,-1.221,0.613,0.385,-0.086,0.1
12684,-8.413,-1.168,0.575,0.413,-0.101,0.099
12685,-8.327,-1.116,0.56,0.431,-0.105,0.097
12686,-8.25,-1.068,0.555,0.448,-0.104,0.094
12687,-8.159,-1.006,0.546,0.466,-0.092,0.089
12688,-8.083,-0.958,0.527,0.476,-0.076,0.084
12689,-8.016,-0.905,0.503,0.484,-0.048,0.077
12690,-7.982,-0.867,0.488,0.488,-0.022,0.071
12691,-7.963,-0.833,0.479,0.488,0.009,0.065
12692,-7.963,-0.785,0.46,0.483,0.053,0.056
12693,-7.982,-0.752,0.441,0.476,0.087,0.048
12694,-8.006,-0.728,0.431,0.466,0.123,0.04
12695,-8.073,-0.69,0.426,0.448,0.17,0.03
12696,-8.131,-0.67,0.431,0.432,0.204,0.023
12697,-8.203,-0.656,0.445,0.413,0.236,0.015
12698,-8.313,-0.632,0.464,0.385,0.275,0.006
12699,-8.413,-0.622,0.484,0.362,0.3,-0.001
12700,-8.519,-0.613,0.503,0.336,0.32,-0.007
12701,-8.662,-0.608,0.522,0.3,0.34,-0.015
12702,-8.768,-0.613,0.546,0.273,0.35,-0.02
12703,-8.878,-0.618,0.56,0.243,0.356,-0.026
12704,-9.026,-0.637,0.579,0.203,0.357,-0.032
12705,-9.131,-0.656,0.594,0.172,0.353,-0.036
12706,-9.256,-0.685,0.618,0.129,0.343,-0.041
12707,-9.352,-0.713,0.646,0.097,0.332,-0.045
12708,-9.448,-0.742,0.661,0.064,0.32,-0.049
12709,-9.558,-0.8,0.699,0.021,0.301,-0.054
12710,-9.644,-0.848,0.713,-0.011,0.286,-0.058
12711,-9.706,-0.891,0.733,-0.043,0.272,-0.063
12712,-9.797,-0.953,0.771,-0.084,0.254,-0.069
12713,-9.859,-1.01,0.79,-0.114,0.244,-0.074
12714,-9.917,-1.053,0.814,-0.142,0.235,-0.078
12715,-9.989,-1.12,0.857,-0.178,0.228,-0.084
12716,-10.051,-1.178,0.891,-0.203,0.227,-0.088
12717,-10.127,-1.25,0.915,-0.233,0.229,-0.092
12718,-10.175,-1.317,0.948,-0.254,0.236,-0.094
12719,-10.223,-1.374,0.972,-0.272,0.246,-0.096
12720,-10.29,-1.446,0.982,-0.293,0.264,-0.096
12721,-10.348,-1.504,1.001,-0.307,0.281,-0.094
12722,-10.4,-1.551,1.01,-0.318,0.301,-0.091
12723,-10.467,-1.618,1.02,-0.33,0.329,-0.085
12724,-10.515,-1.662,1.034,-0.337,0.351,-0.078
12725,-10.716,-1.863,1.111,-0.335,0.445,-0.029
12726,-10.764,-1.896,1.12,-0.329,0.46,-0.016
12727,-10.822,-1.944,1.135,-0.317,0.475,0.003
12728,-10.865,-1.978,1.144,-0.306,0.483,0.017
12729,-10.898,-2.006,1.159,-0.294,0.488,0.032
12730,-10.937,-2.04,1.178,-0.274,0.49,0.052
12731,-10.965,-2.059,1.178,-0.257,0.489,0.067
12732,-10.989,-2.069,1.183,-0.238,0.485,0.081
12733,-11.018,-2.078,1.188,-0.212,0.477,0.101
12734,-11.013,-2.078,1.183,-0.19,0.468,0.116
12735,-11.013,-2.088,1.183,-0.166,0.458,0.129
12736,-10.999,-2.073,1.197,-0.133,0.443,0.147
12737,-10.985,-2.064,1.197,-0.108,0.43,0.159
12738,-10.965,-2.054,1.197,-0.082,0.418,0.17
12739,-10.932,-2.035,1.202,-0.046,0.401,0.183
12740,-10.903,-2.016,1.188,-0.02,0.389,0.192
12741,-10.86,-1.973,1.178,0.014,0.374,0.202
12742,-10.822,-1.939,1.164,0.039,0.364,0.208
12743,-10.783,-1.906,1.154,0.063,0.355,0.213
12744,-10.736,-1.848,1.135,0.091,0.347,0.218
12745,-10.702,-1.8,1.116,0.109,0.342,0.221
12746,-10.673,-1.748,1.097,0.125,0.34,0.222
12747,-10.625,-1.676,1.082,0.14,0.338,0.223
12748,-10.606,-1.628,1.082,0.146,0.338,0.222
12749,-10.587,-1.571,1.077,0.147,0.338,0.22
12750,-10.563,-1.494,1.073,0.141,0.337,0.215
12751,-10.539,-1.441,1.068,0.13,0.335,0.209
12752,-10.515,-1.389,1.068,0.112,0.331,0.204
12753,-10.487,-1.326,1.082,0.08,0.322,0.194
12754,-10.463,-1.274,1.082,0.049,0.312,0.185
12755,-10.434,-1.231,1.092,0.013,0.3,0.176
12756,-10.357,-1.188,1.106,-0.042,0.278,0.162
12757,-10.295,-1.159,1.116,-0.088,0.258,0.151
12758,-10.233,-1.144,1.13,-0.137,0.234,0.138
12759,-10.132,-1.12,1.154,-0.205,0.199,0.121
12760,-10.046,-1.106,1.173,-0.258,0.168,0.108
12761,-9.95,-1.101,1.202,-0.311,0.136,0.093
12762,-9.797,-1.101,1.24,-0.381,0.09,0.073
12763,-9.677,-1.111,1.279,-0.433,0.055,0.059
12764,-9.558,-1.125,1.317,-0.484,0.019,0.043
12765,-9.385,-1.159,1.369,-0.548,-0.026,0.02
12766,-9.261,-1.183,1.398,-0.594,-0.057,0.002
12767,-9.093,-1.231,1.417,-0.652,-0.094,-0.022
12768,-8.969,-1.264,1.446,-0.693,-0.116,-0.041
12769,-8.844,-1.298,1.47,-0.731,-0.135,-0.06
12770,-8.681,-1.346,1.508,-0.778,-0.151,-0.086
12771,-8.562,-1.384,1.537,-0.81,-0.159,-0.106
12772,-8.408,-1.437,1.571,-0.849,-0.164,-0.131
12773,-7.992,-1.604,1.671,-0.937,-0.145,-0.205
12774,-7.891,-1.671,1.686,-0.952,-0.134,-0.224
12775,-7.819,-1.724,1.7,-0.96,-0.125,-0.237
12776,-7.762,-1.772,1.719,-0.964,-0.118,-0.248
12777,-7.695,-1.844,1.738,-0.963,-0.11,-0.261
12778,-7.647,-1.887,1.753,-0.957,-0.106,-0.269
12779,-7.604,-1.925,1.772,-0.949,-0.103,-0.276
12780,-7.556,-1.973,1.781,-0.931,-0.104,-0.284
12781,-7.532,-2.011,1.796,-0.915,-0.108,-0.287
12782,-7.503,-2.059,1.82,-0.887,-0.116,-0.291
12783,-7.47,-2.097,1.834,-0.863,-0.125,-0.293
12784,-7.446,-2.126,1.844,-0.837,-0.136,-0.292
12785,-7.417,-2.16,1.853,-0.799,-0.153,-0.293
12786,-7.389,-2.188,1.863,-0.769,-0.167,-0.294
12787,-7.341,-2.222,1.863,-0.728,-0.188,-0.294
12788,-7.307,-2.231,1.867,-0.697,-0.205,-0.294
12789,-7.274,-2.241,1.863,-0.665,-0.222,-0.294
12790,-7.211,-2.255,1.867,-0.623,-0.246,-0.295
12791,-7.163,-2.255,1.872,-0.59,-0.264,-0.296
12792,-7.087,-2.255,1.872,-0.547,-0.29,-0.299
12793,-7.025,-2.251,1.882,-0.515,-0.311,-0.301
12794,-6.953,-2.231,1.872,-0.482,-0.333,-0.303
12795,-6.847,-2.203,1.896,-0.438,-0.366,-0.307
12796,-6.756,-2.179,1.906,-0.404,-0.391,-0.312
12797,-6.665,-2.155,1.911,-0.371,-0.418,-0.316
12798,-6.546,-2.131,1.915,-0.326,-0.455,-0.326
12799,-6.46,-2.102,1.925,-0.293,-0.483,-0.335
12800,-6.335,-2.073,1.944,-0.251,-0.519,-0.348
12801,-6.254,-2.064,1.949,-0.222,-0.543,-0.36
12802,-6.163,-2.049,1.958,-0.194,-0.564,-0.375
12803,-6.057,-2.03,1.958,-0.163,-0.584,-0.397
12804,-5.995,-2.025,1.954,-0.144,-0.59,-0.415
12805,-5.928,-2.035,1.944,-0.123,-0.588,-0.442
12806,-5.899,-2.045,1.939,-0.112,-0.576,-0.464
12807,-5.976,-2.164,1.882,-0.106,-0.4,-0.564
12808,-6.057,-2.207,1.858,-0.111,-0.339,-0.583
12809,-6.158,-2.255,1.848,-0.119,-0.272,-0.599
12810,-6.316,-2.322,1.839,-0.128,-0.176,-0.619
12811,-6.464,-2.389,1.839,-0.134,-0.101,-0.63
12812,-6.689,-2.48,1.829,-0.14,0.0,-0.642
12813,-6.881,-2.552,1.805,-0.142,0.076,-0.647
12814,-7.092,-2.629,1.781,-0.143,0.148,-0.648
12815,-7.393,-2.734,1.738,-0.138,0.24,-0.646
12816,-7.633,-2.811,1.705,-0.13,0.304,-0.641
12817,-7.891,-2.883,1.657,-0.12,0.362,-0.632
12818,-8.25,-2.978,1.614,-0.1,0.428,-0.616
12819,-8.523,-3.036,1.571,-0.081,0.47,-0.599
12820,-8.815,-3.084,1.532,-0.058,0.502,-0.581
12821,-9.208,-3.146,1.499,-0.022,0.53,-0.551
12822,-9.481,-3.184,1.422,0.01,0.541,-0.527
12823,-9.835,-3.223,1.331,0.061,0.545,-0.493
12824,-10.094,-3.256,1.293,0.103,0.536,-0.467
12825,-10.324,-3.285,1.221,0.148,0.518,-0.44
12826,-10.611,-3.328,1.116,0.215,0.483,-0.406
12827,-10.798,-3.347,1.03,0.269,0.447,-0.383
12828,-10.961,-3.342,0.953,0.324,0.403,-0.36
12829,-11.167,-3.342,0.828,0.4,0.334,-0.329
12830,-11.32,-3.352,0.771,0.461,0.275,-0.308
12831,-11.454,-3.357,0.699,0.523,0.213,-0.289
12832,-11.612,-3.333,0.584,0.606,0.125,-0.27
12833,-11.727,-3.309,0.488,0.665,0.059,-0.257
12834,-11.837,-3.266,0.388,0.72,-0.005,-0.247
12835,-11.966,-3.175,0.235,0.785,-0.083,-0.234
12836,-12.048,-3.108,0.124,0.826,-0.132,-0.223
12837,-12.163,-2.998,-0.034,0.87,-0.184,-0.207
12838,-12.254,-2.911,-0.163,0.896,-0.211,-0.194
12839,-12.345,-2.825,-0.268,0.915,-0.227,-0.18
12840,-12.469,-2.72,-0.407,0.934,-0.233,-0.162
12841,-12.579,-2.634,-0.508,0.942,-0.228,-0.149
12842,-12.723,-2.538,-0.632,0.948,-0.209,-0.134
12843,-12.833,-2.461,-0.728,0.948,-0.191,-0.126
12844,-13.388,-2.035,-1.077,0.914,-0.096,-0.116
12845,-13.508,-1.925,-1.159,0.897,-0.085,-0.118
12846,-13.623,-1.824,-1.255,0.877,-0.078,-0.121
12847,-13.767,-1.681,-1.36,0.845,-0.076,-0.127
12848,-13.862,-1.58,-1.413,0.818,-0.084,-0.133
12849,-13.987,-1.456,-1.48,0.775,-0.111,-0.145
12850,-14.068,-1.36,-1.513,0.738,-0.144,-0.155
12851,-14.14,-1.274,-1.556,0.699,-0.186,-0.168
12852,-14.202,-1.164,-1.599,0.642,-0.256,-0.188
12853,-14.226,-1.082,-1.614,0.596,-0.318,-0.206
12854,-14.236,-1.01,-1.618,0.549,-0.389,-0.225
12855,-14.212,-0.91,-1.609,0.483,-0.493,-0.254
12856,-14.159,-0.843,-1.609,0.432,-0.577,-0.278
12857,-14.054,-0.781,-1.585,0.363,-0.695,-0.311
12858,-13.939,-0.733,-1.547,0.312,-0.785,-0.338
12859,-13.805,-0.699,-1.508,0.261,-0.875,-0.367
12860,-13.589,-0.666,-1.446,0.193,-0.992,-0.406
12861,-13.412,-0.651,-1.398,0.143,-1.075,-0.436
12862,-13.139,-0.642,-1.322,0.079,-1.177,-0.477
12863,-12.929,-0.642,-1.255,0.033,-1.246,-0.509
12864,-12.708,-0.656,-1.183,-0.012,-1.308,-0.541
12865,-12.392,-0.67,-1.068,-0.068,-1.375,-0.584
12866,-12.163,-0.69,-0.982,-0.106,-1.415,-0.616
12867,-11.842,-0.733,-0.867,-0.155,-1.453,-0.659
12868,-11.593,-0.761,-0.771,-0.188,-1.47,-0.689
12869,-10.52,-0.996,-0.335,-0.31,-1.43,-0.818
12870,-10.314,-1.053,-0.239,-0.329,-1.399,-0.841
12871,-10.118,-1.116,-0.148,-0.345,-1.363,-0.862
12872,-9.859,-1.211,-0.019,-0.363,-1.306,-0.886
12873,-9.687,-1.279,0.062,-0.373,-1.256,-0.901
12874,-9.476,-1.374,0.163,-0.383,-1.184,-0.916
12875,-9.328,-1.441,0.239,-0.386,-1.126,-0.924
12876,-9.189,-1.518,0.306,-0.385,-1.065,-0.93
12877,-9.036,-1.618,0.412,-0.378,-0.982,-0.934
12878,-8.935,-1.69,0.484,-0.37,-0.919,-0.933
12879,-8.82,-1.8,0.575,-0.352,-0.837,-0.928
12880,-8.748,-1.877,0.642,-0.335,-0.776,-0.922
12881,-8.681,-1.954,0.694,-0.315,-0.717,-0.914
12882,-8.614,-2.049,0.757,-0.284,-0.644,-0.899
12883,-8.566,-2.121,0.814,-0.257,-0.592,-0.886
12884,-8.514,-2.207,0.862,-0.217,-0.531,-0.865
12885,-8.485,-2.274,0.895,-0.186,-0.489,-0.847
12886,-8.456,-2.327,0.919,-0.153,-0.452,-0.827
12887,-8.432,-2.394,0.967,-0.106,-0.408,-0.797
12888,-8.418,-2.447,0.986,-0.069,-0.381,-0.774
12889,-8.399,-2.495,1.001,-0.032,-0.358,-0.748
12890,-8.37,-2.533,1.01,0.02,-0.334,-0.713
12891,-8.341,-2.557,1.015,0.06,-0.32,-0.685
12892,-8.308,-2.571,1.039,0.112,-0.306,-0.645
12893,-8.284,-2.581,1.044,0.151,-0.298,-0.613
12894,-8.25,-2.591,1.049,0.191,-0.292,-0.58
12895,-8.207,-2.595,1.044,0.241,-0.285,-0.536
12896,-8.169,-2.595,1.034,0.279,-0.281,-0.503
12897,-8.126,-2.595,1.015,0.314,-0.277,-0.471
12898,-8.078,-2.586,0.991,0.359,-0.274,-0.429
12899,-8.04,-2.571,0.986,0.393,-0.271,-0.399
12900,-7.977,-2.538,0.972,0.433,-0.266,-0.361
12901,-7.925,-2.514,0.958,0.462,-0.261,-0.333
12902,-7.872,-2.48,0.943,0.488,-0.256,-0.305
12903,-7.796,-2.433,0.924,0.52,-0.247,-0.268
12904,-7.733,-2.385,0.895,0.541,-0.238,-0.242
12905,-7.494,-2.198,0.776,0.589,-0.174,-0.124
12906,-7.456,-2.155,0.757,0.588,-0.155,-0.1
12907,-7.403,-2.097,0.747,0.582,-0.126,-0.071
12908,-7.379,-2.054,0.733,0.573,-0.102,-0.05
12909,-7.36,-2.011,0.728,0.559,-0.076,-0.03
12910,-7.336,-1.958,0.723,0.535,-0.04,-0.003
12911,-7.326,-1.911,0.713,0.513,-0.012,0.016
12912,-7.312,-1.867,0.709,0.488,0.017,0.035
12913,-7.307,-1.82,0.709,0.449,0.056,0.059
12914,-7.307,-1.786,0.704,0.415,0.085,0.076
12915,-7.312,-1.757,0.699,0.379,0.113,0.094
12916,-7.321,-1.729,0.709,0.325,0.15,0.116
12917,-7.341,-1.714,0.713,0.283,0.176,0.132
12918,-7.35,-1.7,0.723,0.238,0.199,0.149
12919,-7.369,-1.681,0.733,0.176,0.229,0.17
12920,-7.389,-1.671,0.737,0.128,0.25,0.186
12921,-7.398,-1.662,0.742,0.079,0.268,0.201
12922,-7.432,-1.652,0.757,0.012,0.291,0.222
12923,-7.446,-1.647,0.771,-0.037,0.307,0.237
12924,-7.47,-1.647,0.785,-0.086,0.322,0.252
12925,-7.494,-1.652,0.795,-0.151,0.342,0.272
12926,-7.513,-1.671,0.79,-0.198,0.355,0.287
12927,-7.532,-1.69,0.8,-0.259,0.374,0.307
12928,-7.551,-1.705,0.804,-0.303,0.387,0.321
12929,-7.556,-1.724,0.814,-0.345,0.4,0.336
12930,-7.566,-1.748,0.819,-0.398,0.418,0.356
12931,-7.575,-1.762,0.824,-0.434,0.43,0.371
12932,-7.58,-1.781,0.824,-0.468,0.441,0.386
12933,-7.585,-1.81,0.828,-0.509,0.455,0.407
12934,-7.585,-1.82,0.824,-0.537,0.464,0.424
12935,-7.58,-1.839,0.828,-0.561,0.472,0.44
12936,-7.57,-1.867,0.833,-0.589,0.481,0.461
12937,-7.561,-1.891,0.843,-0.608,0.485,0.477
12938,-7.547,-1.906,0.843,-0.624,0.49,0.494
12939,-7.527,-1.93,0.843,-0.64,0.495,0.516
12940,-7.513,-1.944,0.848,-0.65,0.498,0.532
12941,-7.499,-1.958,0.843,-0.66,0.501,0.555
12942,-7.489,-1.968,0.833,-0.664,0.503,0.571
12943,-7.47,-1.973,0.828,-0.666,0.505,0.588
12944,-7.451,-1.973,0.814,-0.666,0.508,0.612
12945,-7.432,-1.982,0.833,-0.663,0.51,0.629
12946,-7.417,-1.978,0.824,-0.659,0.513,0.647
12947,-7.389,-1.968,0.828,-0.651,0.517,0.67
12948,-7.365,-1.958,0.819,-0.643,0.521,0.688
12949,-7.345,-1.944,0.809,-0.633,0.524,0.705
12950,-7.317,-1.93,0.804,-0.617,0.528,0.728
12951,-7.293,-1.911,0.8,-0.604,0.531,0.744
12952,-7.274,-1.891,0.785,-0.59,0.534,0.76
12953,-7.24,-1.853,0.761,-0.568,0.538,0.782
12954,-7.211,-1.82,0.742,-0.55,0.54,0.796
12955,-7.183,-1.767,0.723,-0.525,0.541,0.816
12956,-7.159,-1.724,0.723,-0.506,0.542,0.829
12957,-7.135,-1.676,0.713,-0.485,0.541,0.841
12958,-7.092,-1.618,0.709,-0.459,0.538,0.855
12959,-7.058,-1.58,0.709,-0.44,0.534,0.863
12960,-7.039,-1.547,0.709,-0.422,0.53,0.87
12961,-7.01,-1.499,0.704,-0.4,0.524,0.875
12962,-7.005,-1.465,0.685,-0.386,0.52,0.877
12963,-7.001,-1.437,0.67,-0.375,0.518,0.877
12964,-7.005,-1.398,0.642,-0.365,0.521,0.874
12965,-7.029,-1.374,0.608,-0.362,0.528,0.87
12966,-7.072,-1.35,0.579,-0.363,0.542,0.864
12967,-7.144,-1.322,0.541,-0.371,0.57,0.855
12968,-7.226,-1.307,0.517,-0.382,0.6,0.847
12969,-7.365,-1.293,0.484,-0.403,0.652,0.837
12970,-7.479,-1.283,0.455,-0.424,0.699,0.829
12971,-7.628,-1.274,0.421,-0.448,0.754,0.822
12972,-7.858,-1.264,0.354,-0.487,0.835,0.813
12973,-8.049,-1.264,0.321,-0.519,0.901,0.807
12974,-8.255,-1.274,0.297,-0.552,0.971,0.803
12975,-8.566,-1.279,0.254,-0.598,1.065,0.799
12976,-8.815,-1.293,0.22,-0.633,1.135,0.799
12977,-9.088,-1.307,0.187,-0.667,1.201,0.799
12978,-9.452,-1.326,0.163,-0.712,1.28,0.802
12979,-9.716,-1.336,0.101,-0.744,1.333,0.806
12980,-9.989,-1.35,0.062,-0.775,1.379,0.81
12981,-10.333,-1.365,-0.01,-0.813,1.426,0.818
12982,-11.305,-1.379,-0.172,-0.91,1.418,0.844
12983,-11.53,-1.374,-0.206,-0.931,1.358,0.851
12984,-11.674,-1.355,-0.244,-0.945,1.297,0.855
12985,-11.803,-1.331,-0.268,-0.958,1.224,0.86
12986,-11.942,-1.293,-0.297,-0.975,1.11,0.864
12987,-12.009,-1.259,-0.35,-0.986,1.018,0.867
12988,-12.081,-1.211,-0.378,-0.999,0.891,0.868
12989,-12.11,-1.173,-0.388,-1.008,0.795,0.866
12990,-12.115,-1.135,-0.393,-1.016,0.699,0.863
12991,-12.091,-1.073,-0.383,-1.026,0.576,0.855
12992,-12.043,-1.025,-0.373,-1.033,0.49,0.845
12993,-11.981,-0.962,-0.359,-1.04,0.411,0.833
12994,-11.875,-0.886,-0.34,-1.049,0.318,0.815
12995,-11.76,-0.833,-0.311,-1.055,0.257,0.798
12996,-11.569,-0.761,-0.268,-1.06,0.187,0.773
12997,-11.411,-0.704,-0.22,-1.063,0.144,0.753
12998,-11.234,-0.651,-0.168,-1.063,0.105,0.73
12999,-10.985,-0.584,-0.091,-1.061,0.062,0.697
13000,-10.788,-0.536,-0.024,-1.055,0.036,0.67
13001,-10.587,-0.493,0.043,-1.048,0.014,0.642
13002,-10.324,-0.455,0.134,-1.035,-0.01,0.6
13003,-10.137,-0.421,0.206,-1.021,-0.023,0.568
13004,-9.893,-0.393,0.292,-1.0,-0.033,0.522
13005,-9.711,-0.393,0.345,-0.983,-0.033,0.487
13006,-9.543,-0.388,0.397,-0.963,-0.026,0.45
13007,-9.342,-0.388,0.45,-0.936,-0.003,0.401
13008,-9.208,-0.402,0.493,-0.916,0.024,0.364
13009,-9.098,-0.426,0.532,-0.896,0.059,0.328
13010,-8.973,-0.469,0.57,-0.867,0.117,0.28
13011,-8.897,-0.503,0.603,-0.844,0.168,0.245
13012,-8.825,-0.546,0.632,-0.82,0.224,0.211
13013,-8.768,-0.613,0.685,-0.784,0.304,0.171
13014,-8.748,-0.67,0.718,-0.754,0.366,0.143
13015,-8.768,-0.766,0.766,-0.709,0.448,0.108
13016,-8.801,-0.848,0.795,-0.671,0.508,0.085
13017,-8.849,-0.929,0.828,-0.631,0.565,0.065
13018,-8.959,-1.053,0.862,-0.571,0.636,0.042
13019,-9.06,-1.14,0.886,-0.522,0.684,0.027
13020,-9.17,-1.235,0.91,-0.472,0.726,0.015
13021,-9.352,-1.36,0.919,-0.4,0.776,0.004
13022,-9.495,-1.456,0.943,-0.343,0.807,-0.001
13023,-9.649,-1.532,0.953,-0.286,0.832,-0.003
13024,-10.405,-1.863,0.91,-0.002,0.888,0.029
13025,-10.563,-1.92,0.891,0.061,0.89,0.043
13026,-10.769,-1.982,0.857,0.145,0.887,0.066
13027,-10.913,-2.021,0.824,0.207,0.881,0.086
13028,-11.052,-2.054,0.785,0.269,0.871,0.106
13029,-11.219,-2.083,0.728,0.349,0.853,0.134
13030,-11.339,-2.102,0.68,0.407,0.837,0.156
13031,-11.463,-2.102,0.627,0.464,0.82,0.178
13032,-11.607,-2.097,0.565,0.537,0.793,0.208
13033,-11.703,-2.078,0.508,0.588,0.77,0.229
13034,-11.779,-2.054,0.46,0.637,0.743,0.251
13035,-11.87,-1.997,0.412,0.697,0.705,0.277
13036,-11.918,-1.944,0.373,0.737,0.673,0.295
13037,-11.942,-1.887,0.34,0.774,0.637,0.312
13038,-11.961,-1.796,0.302,0.817,0.582,0.331
13039,-11.947,-1.709,0.268,0.846,0.536,0.343
13040,-11.918,-1.595,0.259,0.869,0.487,0.354
13041,-11.847,-1.451,0.244,0.896,0.415,0.367
13042,-11.775,-1.341,0.22,0.911,0.356,0.374
13043,-11.679,-1.235,0.211,0.921,0.295,0.38
13044,-11.53,-1.087,0.196,0.928,0.212,0.386
13045,-11.406,-0.977,0.182,0.928,0.149,0.387
13046,-11.272,-0.876,0.163,0.923,0.087,0.385
13047,-11.071,-0.737,0.168,0.908,0.004,0.376
13048,-10.913,-0.632,0.163,0.892,-0.057,0.365
13049,-10.745,-0.527,0.168,0.872,-0.115,0.35
13050,-10.525,-0.388,0.158,0.837,-0.186,0.325
13051,-10.353,-0.278,0.158,0.806,-0.233,0.302
13052,-10.127,-0.153,0.163,0.758,-0.288,0.269
13053,-9.965,-0.057,0.163,0.717,-0.321,0.242
13054,-9.802,0.034,0.153,0.67,-0.347,0.213
13055,-9.591,0.129,0.148,0.601,-0.369,0.173
13056,-9.433,0.192,0.148,0.545,-0.376,0.142
13057,-9.29,0.244,0.134,0.485,-0.374,0.109
13058,-9.112,0.302,0.11,0.4,-0.359,0.064
13059,-8.997,0.326,0.115,0.333,-0.339,0.031
13060,-8.902,0.345,0.096,0.266,-0.312,-0.004
13061,-8.782,0.354,0.081,0.174,-0.266,-0.05
13062,-8.71,0.35,0.086,0.106,-0.226,-0.083
13063,-8.662,0.33,0.086,0.038,-0.183,-0.116
13064,-8.629,0.297,0.091,-0.048,-0.123,-0.159
13065,-8.629,0.259,0.091,-0.112,-0.078,-0.19
13066,-8.643,0.211,0.101,-0.172,-0.033,-0.22
13067,-8.701,0.129,0.091,-0.249,0.022,-0.258
13068,-8.758,0.067,0.091,-0.301,0.059,-0.286
13069,-8.859,-0.024,0.11,-0.365,0.102,-0.319
13070,-8.95,-0.101,0.124,-0.409,0.127,-0.342
13071,-9.055,-0.177,0.139,-0.447,0.145,-0.362
13072,-9.203,-0.273,0.168,-0.49,0.159,-0.386
13073,-9.304,-0.354,0.163,-0.517,0.162,-0.401
13074,-9.404,-0.436,0.163,-0.537,0.161,-0.413
13075,-9.558,-0.541,0.177,-0.556,0.151,-0.425
13076,-9.668,-0.613,0.196,-0.563,0.135,-0.433
